OSD.flyTime [s],CUSTOM.updateTime,OSD.latitude,OSD.longitude,OSD.altitude [m],OSD.speed [m/s],OSD.vSpeed [m/s],OSD.heading,BATTERY.chargeLevel [%],BATTERY.temperature [°C],OSD.flycState
864,2024-01-15T10:14:24Z,51.5104,-0.1268343,50.49,5.41,-0.022,125,99.7,38.3,AutoFlight
865,2024-01-15T10:14:25Z,51.5103833,-0.1268388,49.19,5.39,-0.062,125,99.7,39.0,AutoFlight
866,2024-01-15T10:14:26Z,51.5103667,-0.1268435,49.7,5.2,-0.053,125,99.7,39.1,AutoFlight
867,2024-01-15T10:14:27Z,51.51035,-0.1268485,48.42,5.11,-0.208,125,99.7,37.6,AutoFlight
868,2024-01-15T10:14:28Z,51.5103333,-0.1268538,51.51,5.27,-0.201,125,99.7,38.2,AutoFlight
869,2024-01-15T10:14:29Z,51.5103167,-0.1268593,49.5,5.17,0.185,125,99.7,38.5,AutoFlight
870,2024-01-15T10:14:30Z,51.5103,-0.1268651,50.35,5.15,-0.109,125,99.7,38.5,AutoFlight
871,2024-01-15T10:14:31Z,51.5102833,-0.1268711,50.74,4.82,-0.064,125,99.7,38.9,AutoFlight
872,2024-01-15T10:14:32Z,51.5102667,-0.1268775,50.17,4.66,-0.042,125,99.7,38.0,AutoFlight
873,2024-01-15T10:14:33Z,51.51025,-0.126884,49.95,4.98,-0.025,125,99.7,39.0,AutoFlight
874,2024-01-15T10:14:34Z,51.5102333,-0.1268908,50.67,5.44,-0.169,125,99.7,38.3,AutoFlight
875,2024-01-15T10:14:35Z,51.5102167,-0.1268979,50.94,5.22,-0.068,125,99.7,37.8,AutoFlight
876,2024-01-15T10:14:36Z,51.5102,-0.1269052,50.77,4.94,0.065,125,99.7,38.3,AutoFlight
877,2024-01-15T10:14:37Z,51.5101833,-0.1269128,49.91,5.04,-0.083,125,99.7,39.1,AutoFlight
878,2024-01-15T10:14:38Z,51.5101667,-0.1269206,50.44,5.42,-0.053,125,99.7,38.0,AutoFlight
879,2024-01-15T10:14:39Z,51.51015,-0.1269286,49.74,4.74,0.068,125,99.7,38.6,AutoFlight
880,2024-01-15T10:14:40Z,51.5101333,-0.1269369,49.59,4.9,0.038,125,99.7,37.9,AutoFlight
881,2024-01-15T10:14:41Z,51.5101167,-0.1269455,49.67,5.47,-0.075,125,99.7,38.0,AutoFlight
882,2024-01-15T10:14:42Z,51.5101,-0.1269543,52.0,4.36,-0.118,125,99.7,39.2,AutoFlight
883,2024-01-15T10:14:43Z,51.5100833,-0.1269633,49.67,5.15,0.212,125,99.7,37.9,AutoFlight
884,2024-01-15T10:14:44Z,51.5100667,-0.1269725,49.53,5.12,-0.008,125,99.7,38.0,AutoFlight
885,2024-01-15T10:14:45Z,51.51005,-0.126982,49.89,4.6,0.047,125,99.7,38.7,AutoFlight
886,2024-01-15T10:14:46Z,51.5100333,-0.1269917,49.87,4.93,0.055,125,99.7,38.0,AutoFlight
887,2024-01-15T10:14:47Z,51.5100167,-0.1270016,49.75,4.98,0.147,125,99.7,38.3,AutoFlight
888,2024-01-15T10:14:48Z,51.51,-0.1270117,49.91,4.95,-0.038,125,99.7,37.8,AutoFlight
889,2024-01-15T10:14:49Z,51.5099833,-0.1270221,49.26,5.26,-0.057,125,99.7,38.4,AutoFlight
890,2024-01-15T10:14:50Z,51.5099667,-0.1270327,49.62,4.6,-0.046,125,99.7,39.0,AutoFlight
891,2024-01-15T10:14:51Z,51.50995,-0.1270435,49.67,4.8,-0.043,125,99.7,38.2,AutoFlight
892,2024-01-15T10:14:52Z,51.5099333,-0.1270545,50.18,4.88,-0.01,125,99.7,38.1,AutoFlight
893,2024-01-15T10:14:53Z,51.5099167,-0.1270657,50.29,5.09,0.021,125,99.7,38.7,AutoFlight
894,2024-01-15T10:14:54Z,51.5099,-0.1270771,49.92,5.36,0.047,125,99.7,39.1,AutoFlight
895,2024-01-15T10:14:55Z,51.5098833,-0.1270887,49.94,5.08,-0.068,125,99.7,38.4,AutoFlight
896,2024-01-15T10:14:56Z,51.5098667,-0.1271005,50.65,4.89,0.149,125,99.7,38.4,AutoFlight
897,2024-01-15T10:14:57Z,51.50985,-0.1271126,51.27,4.69,-0.028,125,99.7,38.1,AutoFlight
898,2024-01-15T10:14:58Z,51.5098333,-0.1271248,50.81,5.19,-0.008,125,99.7,38.2,AutoFlight
899,2024-01-15T10:14:59Z,51.5098167,-0.1271371,49.98,5.22,0.084,125,99.7,38.4,AutoFlight
900,2024-01-15T10:15:00Z,51.5098,-0.1271497,49.64,5.03,0.013,125,99.7,38.5,AutoFlight
901,2024-01-15T10:15:01Z,51.5097833,-0.1271625,49.64,5.52,-0.063,125,99.7,39.2,AutoFlight
902,2024-01-15T10:15:02Z,51.5097667,-0.1271754,51.11,5.28,0.187,125,99.7,38.7,AutoFlight
903,2024-01-15T10:15:03Z,51.50975,-0.1271885,49.75,4.84,-0.067,125,99.7,38.8,AutoFlight
904,2024-01-15T10:15:04Z,51.5097333,-0.1272018,48.82,4.57,0.153,125,99.7,38.9,AutoFlight
905,2024-01-15T10:15:05Z,51.5097167,-0.1272152,50.33,5.28,0.077,125,99.7,38.3,AutoFlight
906,2024-01-15T10:15:06Z,51.5097,-0.1272288,48.83,5.38,0.045,125,99.7,37.7,AutoFlight
907,2024-01-15T10:15:07Z,51.5096833,-0.1272426,50.11,4.86,-0.012,125,99.7,38.3,AutoFlight
908,2024-01-15T10:15:08Z,51.5096667,-0.1272565,50.44,4.94,-0.115,125,99.7,38.8,AutoFlight
909,2024-01-15T10:15:09Z,51.50965,-0.1272705,50.39,4.57,0.041,125,99.7,38.9,AutoFlight
910,2024-01-15T10:15:10Z,51.5096333,-0.1272848,49.88,5.06,-0.076,125,99.7,37.6,AutoFlight
911,2024-01-15T10:15:11Z,51.5096167,-0.1272991,50.42,4.97,0.043,125,99.7,38.4,AutoFlight
912,2024-01-15T10:15:12Z,51.5096,-0.1273136,49.79,5.05,-0.006,125,99.7,38.9,AutoFlight
913,2024-01-15T10:15:13Z,51.5095833,-0.1273282,49.66,4.57,0.014,125,99.7,37.8,AutoFlight
914,2024-01-15T10:15:14Z,51.5095667,-0.127343,47.97,4.67,-0.044,125,99.7,38.1,AutoFlight
915,2024-01-15T10:15:15Z,51.50955,-0.1273579,48.77,4.93,0.122,125,99.7,38.9,AutoFlight
916,2024-01-15T10:15:16Z,51.5095333,-0.1273729,50.01,5.28,-0.044,125,99.7,38.1,AutoFlight
917,2024-01-15T10:15:17Z,51.5095167,-0.127388,50.54,4.67,0.033,125,99.7,38.5,AutoFlight
918,2024-01-15T10:15:18Z,51.5095,-0.1274033,49.71,4.86,0.114,125,99.7,37.7,AutoFlight
919,2024-01-15T10:15:19Z,51.5094833,-0.1274186,50.22,4.91,-0.074,125,99.7,38.5,AutoFlight
920,2024-01-15T10:15:20Z,51.5094667,-0.1274341,50.25,4.98,0.025,125,99.7,39.2,AutoFlight
921,2024-01-15T10:15:21Z,51.50945,-0.1274496,49.52,5.13,-0.174,125,99.7,38.8,AutoFlight
922,2024-01-15T10:15:22Z,51.5094333,-0.1274653,48.51,5.19,-0.048,125,99.7,38.6,AutoFlight
923,2024-01-15T10:15:23Z,51.5094167,-0.127481,48.84,5.01,0.082,125,99.7,38.9,AutoFlight
924,2024-01-15T10:15:24Z,51.5094,-0.1274969,49.99,5.0,0.115,125,99.7,38.9,AutoFlight
925,2024-01-15T10:15:25Z,51.5093833,-0.1275128,49.5,4.83,-0.068,125,99.7,38.5,AutoFlight
926,2024-01-15T10:15:26Z,51.5093667,-0.1275288,49.07,4.35,-0.022,125,99.7,38.7,AutoFlight
927,2024-01-15T10:15:27Z,51.50935,-0.1275449,50.15,5.33,-0.129,125,99.7,38.3,AutoFlight
928,2024-01-15T10:15:28Z,51.5093333,-0.127561,48.85,5.07,-0.01,125,99.7,38.3,AutoFlight
929,2024-01-15T10:15:29Z,51.5093167,-0.1275773,50.03,4.79,-0.102,125,99.7,39.4,AutoFlight
930,2024-01-15T10:15:30Z,51.5093,-0.1275935,50.65,4.94,-0.154,125,99.7,38.5,AutoFlight
931,2024-01-15T10:15:31Z,51.5092833,-0.1276099,50.46,5.05,0.101,125,99.7,39.2,AutoFlight
932,2024-01-15T10:15:32Z,51.5092667,-0.1276263,49.93,4.86,-0.049,125,99.7,38.4,AutoFlight
933,2024-01-15T10:15:33Z,51.50925,-0.1276427,50.72,4.87,-0.168,125,99.7,38.8,AutoFlight
934,2024-01-15T10:15:34Z,51.5092333,-0.1276592,49.92,4.86,-0.196,125,99.7,39.2,AutoFlight
935,2024-01-15T10:15:35Z,51.5092167,-0.1276757,50.56,4.66,0.015,125,99.7,38.1,AutoFlight
936,2024-01-15T10:15:36Z,51.5092,-0.1276922,48.91,4.37,0.078,125,99.7,39.1,AutoFlight
937,2024-01-15T10:15:37Z,51.5091833,-0.1277088,49.75,4.98,0.175,125,99.7,38.3,AutoFlight
938,2024-01-15T10:15:38Z,51.5091667,-0.1277254,49.05,5.04,0.055,125,99.7,38.5,AutoFlight
939,2024-01-15T10:15:39Z,51.50915,-0.1277421,48.86,4.77,0.069,125,99.7,39.0,AutoFlight
940,2024-01-15T10:15:40Z,51.5091333,-0.1277587,48.66,4.63,-0.099,125,99.7,38.6,AutoFlight
941,2024-01-15T10:15:41Z,51.5091167,-0.1277754,51.77,4.91,0.006,125,99.7,38.3,AutoFlight
942,2024-01-15T10:15:42Z,51.5091,-0.127792,52.07,4.82,-0.051,125,99.7,38.8,AutoFlight
943,2024-01-15T10:15:43Z,51.5090833,-0.1278087,48.94,5.24,-0.001,125,99.7,38.3,AutoFlight
944,2024-01-15T10:15:44Z,51.5090667,-0.1278254,49.52,4.43,-0.056,125,99.7,37.5,AutoFlight
945,2024-01-15T10:15:45Z,51.50905,-0.127842,49.64,4.85,-0.059,125,99.7,38.4,AutoFlight
946,2024-01-15T10:15:46Z,51.5090333,-0.1278587,49.33,5.37,0.144,125,99.7,38.6,AutoFlight
947,2024-01-15T10:15:47Z,51.5090167,-0.1278753,50.91,4.91,-0.03,125,99.7,38.3,AutoFlight
948,2024-01-15T10:15:48Z,51.509,-0.1278919,50.56,5.19,-0.129,125,99.7,38.8,AutoFlight
949,2024-01-15T10:15:49Z,51.5089833,-0.1279085,49.59,4.73,-0.003,125,99.7,37.8,AutoFlight
950,2024-01-15T10:15:50Z,51.5089667,-0.127925,49.65,5.57,0.044,125,99.7,38.2,AutoFlight
951,2024-01-15T10:15:51Z,51.50895,-0.1279416,50.44,5.03,-0.032,125,99.7,38.4,AutoFlight
952,2024-01-15T10:15:52Z,51.5089333,-0.127958,50.0,4.82,-0.017,125,99.7,39.1,AutoFlight
953,2024-01-15T10:15:53Z,51.5089167,-0.1279745,50.65,4.61,-0.047,125,99.7,39.5,AutoFlight
954,2024-01-15T10:15:54Z,51.5089,-0.1279909,51.44,5.11,0.161,125,99.6,39.4,AutoFlight
955,2024-01-15T10:15:55Z,51.5088833,-0.1280072,49.89,4.4,-0.006,125,99.6,38.1,AutoFlight
956,2024-01-15T10:15:56Z,51.5088667,-0.1280235,50.11,5.52,0.025,125,99.6,38.4,AutoFlight
957,2024-01-15T10:15:57Z,51.50885,-0.1280397,49.06,4.41,-0.191,125,99.6,39.6,AutoFlight
958,2024-01-15T10:15:58Z,51.5088333,-0.1280558,50.68,4.96,-0.015,125,99.6,38.7,AutoFlight
959,2024-01-15T10:15:59Z,51.5088167,-0.1280719,49.99,5.42,0.039,125,99.6,37.8,AutoFlight
960,2024-01-15T10:16:00Z,51.509,-0.1280879,50.85,4.42,-0.041,130,99.6,38.1,AutoFlight
961,2024-01-15T10:16:01Z,51.5090167,-0.1281038,50.03,4.62,-0.138,130,99.6,38.3,AutoFlight
962,2024-01-15T10:16:02Z,51.5090333,-0.1281197,50.65,4.94,0.067,130,99.6,39.5,AutoFlight
963,2024-01-15T10:16:03Z,51.50905,-0.1281354,50.19,5.17,-0.097,130,99.6,38.8,AutoFlight
964,2024-01-15T10:16:04Z,51.5090667,-0.1281511,49.08,5.17,0.091,130,99.6,39.3,AutoFlight
965,2024-01-15T10:16:05Z,51.5090833,-0.1281666,49.98,5.27,-0.015,130,99.6,38.5,AutoFlight
966,2024-01-15T10:16:06Z,51.5091,-0.1281821,50.4,5.22,0.22,130,99.6,39.2,AutoFlight
967,2024-01-15T10:16:07Z,51.5091167,-0.1281974,49.12,4.71,-0.13,130,99.6,38.9,AutoFlight
968,2024-01-15T10:16:08Z,51.5091333,-0.1282127,49.12,5.41,-0.029,130,99.6,39.2,AutoFlight
969,2024-01-15T10:16:09Z,51.50915,-0.1282278,50.12,5.1,-0.104,130,99.6,38.8,AutoFlight
970,2024-01-15T10:16:10Z,51.5091667,-0.1282428,49.66,4.97,0.012,130,99.6,39.2,AutoFlight
971,2024-01-15T10:16:11Z,51.5091833,-0.1282577,49.63,5.25,0.033,130,99.6,39.7,AutoFlight
972,2024-01-15T10:16:12Z,51.5092,-0.1282724,47.35,4.81,0.126,130,99.6,37.6,AutoFlight
973,2024-01-15T10:16:13Z,51.5092167,-0.128287,51.19,5.02,-0.204,130,99.6,39.2,AutoFlight
974,2024-01-15T10:16:14Z,51.5092333,-0.1283015,49.16,4.73,0.146,130,99.6,38.7,AutoFlight
975,2024-01-15T10:16:15Z,51.50925,-0.1283159,49.23,5.6,0.093,130,99.6,38.7,AutoFlight
976,2024-01-15T10:16:16Z,51.5092667,-0.1283301,49.37,4.94,0.158,130,99.6,38.4,AutoFlight
977,2024-01-15T10:16:17Z,51.5092833,-0.1283441,48.98,5.38,-0.028,130,99.6,38.9,AutoFlight
978,2024-01-15T10:16:18Z,51.5093,-0.1283581,50.42,4.88,-0.242,130,99.6,38.8,AutoFlight
979,2024-01-15T10:16:19Z,51.5093167,-0.1283718,50.99,5.65,-0.012,130,99.6,38.9,AutoFlight
980,2024-01-15T10:16:20Z,51.5093333,-0.1283854,51.09,5.18,0.03,130,99.6,37.9,AutoFlight
981,2024-01-15T10:16:21Z,51.50935,-0.1283988,49.67,5.06,-0.151,130,99.6,38.7,AutoFlight
982,2024-01-15T10:16:22Z,51.5093667,-0.1284121,51.37,4.92,-0.143,130,99.6,38.0,AutoFlight
983,2024-01-15T10:16:23Z,51.5093833,-0.1284252,49.99,4.83,-0.087,130,99.6,39.0,AutoFlight
984,2024-01-15T10:16:24Z,51.5094,-0.1284381,50.23,5.05,0.035,130,99.6,38.3,AutoFlight
985,2024-01-15T10:16:25Z,51.5094167,-0.1284508,49.49,4.9,-0.005,130,99.6,39.4,AutoFlight
986,2024-01-15T10:16:26Z,51.5094333,-0.1284634,49.42,4.77,0.149,130,99.6,39.0,AutoFlight
987,2024-01-15T10:16:27Z,51.50945,-0.1284758,48.88,4.91,-0.124,130,99.6,38.4,AutoFlight
988,2024-01-15T10:16:28Z,51.5094667,-0.128488,48.93,4.76,0.206,130,99.6,39.5,AutoFlight
989,2024-01-15T10:16:29Z,51.5094833,-0.1285,51.11,5.33,-0.013,130,99.6,39.2,AutoFlight
990,2024-01-15T10:16:30Z,51.5095,-0.1285118,50.08,4.68,-0.116,130,99.6,39.4,AutoFlight
991,2024-01-15T10:16:31Z,51.5095167,-0.1285234,49.03,5.06,0.065,130,99.6,39.3,AutoFlight
992,2024-01-15T10:16:32Z,51.5095333,-0.1285348,50.3,4.64,0.054,130,99.6,38.9,AutoFlight
993,2024-01-15T10:16:33Z,51.50955,-0.128546,49.22,4.4,0.045,130,99.6,38.2,AutoFlight
994,2024-01-15T10:16:34Z,51.5095667,-0.128557,48.63,5.52,-0.12,130,99.6,38.8,AutoFlight
995,2024-01-15T10:16:35Z,51.5095833,-0.1285678,50.06,5.02,-0.102,130,99.6,38.6,AutoFlight
996,2024-01-15T10:16:36Z,51.5096,-0.1285784,50.64,4.92,-0.002,130,99.6,37.9,AutoFlight
997,2024-01-15T10:16:37Z,51.5096167,-0.1285887,49.54,5.26,-0.073,130,99.6,38.5,AutoFlight
998,2024-01-15T10:16:38Z,51.5096333,-0.1285988,50.3,5.18,0.033,130,99.6,38.7,AutoFlight
999,2024-01-15T10:16:39Z,51.50965,-0.1286088,50.6,5.49,0.117,130,99.6,38.2,AutoFlight
1000,2024-01-15T10:16:40Z,51.5096667,-0.1286184,52.34,4.6,-0.123,130,99.6,39.2,AutoFlight
1001,2024-01-15T10:16:41Z,51.5096833,-0.1286279,49.92,5.11,0.131,130,99.6,39.5,AutoFlight
1002,2024-01-15T10:16:42Z,51.5097,-0.1286371,49.29,5.02,0.101,130,99.6,39.6,AutoFlight
1003,2024-01-15T10:16:43Z,51.5097167,-0.1286461,50.9,5.25,0.071,130,99.6,38.8,AutoFlight
1004,2024-01-15T10:16:44Z,51.5097333,-0.1286549,48.95,5.13,-0.045,130,99.6,39.7,AutoFlight
1005,2024-01-15T10:16:45Z,51.50975,-0.1286634,49.3,4.89,-0.043,130,99.6,39.5,AutoFlight
1006,2024-01-15T10:16:46Z,51.5097667,-0.1286717,50.6,5.01,0.029,130,99.6,39.9,AutoFlight
1007,2024-01-15T10:16:47Z,51.5097833,-0.1286798,48.59,5.22,0.108,130,99.6,39.7,AutoFlight
1008,2024-01-15T10:16:48Z,51.5098,-0.1286876,50.64,4.77,-0.054,130,99.6,39.4,AutoFlight
1009,2024-01-15T10:16:49Z,51.5098167,-0.1286951,49.53,4.94,-0.151,130,99.6,38.5,AutoFlight
1010,2024-01-15T10:16:50Z,51.5098333,-0.1287024,50.28,4.87,-0.076,130,99.6,39.0,AutoFlight
1011,2024-01-15T10:16:51Z,51.50985,-0.1287095,50.24,4.92,0.017,130,99.6,39.1,AutoFlight
1012,2024-01-15T10:16:52Z,51.5098667,-0.1287163,49.8,5.0,-0.089,130,99.6,38.8,AutoFlight
1013,2024-01-15T10:16:53Z,51.5098833,-0.1287228,48.53,4.65,-0.119,130,99.6,38.9,AutoFlight
1014,2024-01-15T10:16:54Z,51.5099,-0.1287291,50.9,5.0,0.015,130,99.6,38.6,AutoFlight
1015,2024-01-15T10:16:55Z,51.5099167,-0.1287352,50.23,5.51,-0.009,130,99.6,38.7,AutoFlight
1016,2024-01-15T10:16:56Z,51.5099333,-0.1287409,49.07,5.08,-0.094,130,99.6,39.5,AutoFlight
1017,2024-01-15T10:16:57Z,51.50995,-0.1287464,49.19,4.5,0.048,130,99.6,38.5,AutoFlight
1018,2024-01-15T10:16:58Z,51.5099667,-0.1287517,50.48,5.31,-0.059,130,99.6,39.2,AutoFlight
1019,2024-01-15T10:16:59Z,51.5099833,-0.1287567,51.11,4.86,0.16,130,99.6,39.0,AutoFlight
1020,2024-01-15T10:17:00Z,51.51,-0.1287614,49.25,5.03,0.023,130,99.6,39.7,AutoFlight
1021,2024-01-15T10:17:01Z,51.5100167,-0.1287658,50.71,5.11,0.066,130,99.6,39.2,AutoFlight
1022,2024-01-15T10:17:02Z,51.5100333,-0.12877,50.63,4.84,-0.108,130,99.6,39.2,AutoFlight
1023,2024-01-15T10:17:03Z,51.51005,-0.1287739,52.15,5.24,-0.07,130,99.6,39.8,AutoFlight
1024,2024-01-15T10:17:04Z,51.5100667,-0.1287776,48.51,4.92,0.04,130,99.6,38.8,AutoFlight
1025,2024-01-15T10:17:05Z,51.5100833,-0.128781,49.52,4.95,-0.054,130,99.6,38.8,AutoFlight
1026,2024-01-15T10:17:06Z,51.5101,-0.1287841,49.13,4.53,-0.097,130,99.6,39.1,AutoFlight
1027,2024-01-15T10:17:07Z,51.5101167,-0.1287869,50.81,4.8,-0.121,130,99.6,40.0,AutoFlight
1028,2024-01-15T10:17:08Z,51.5101333,-0.1287894,49.09,5.03,-0.094,130,99.6,38.8,AutoFlight
1029,2024-01-15T10:17:09Z,51.51015,-0.1287917,50.31,5.14,0.127,130,99.6,39.5,AutoFlight
1030,2024-01-15T10:17:10Z,51.5101667,-0.1287937,50.12,5.19,-0.103,130,99.6,39.8,AutoFlight
1031,2024-01-15T10:17:11Z,51.5101833,-0.1287955,50.43,5.15,0.06,130,99.6,38.4,AutoFlight
1032,2024-01-15T10:17:12Z,51.5102,-0.1287969,49.09,5.04,0.014,130,99.6,39.5,AutoFlight
1033,2024-01-15T10:17:13Z,51.5102167,-0.1287981,50.09,4.94,0.126,130,99.6,39.4,AutoFlight
1034,2024-01-15T10:17:14Z,51.5102333,-0.128799,50.6,5.36,0.126,130,99.6,39.4,AutoFlight
1035,2024-01-15T10:17:15Z,51.51025,-0.1287996,50.58,5.08,0.107,130,99.6,40.3,AutoFlight
1036,2024-01-15T10:17:16Z,51.5102667,-0.1287999,49.16,4.77,0.158,130,99.6,39.3,AutoFlight
1037,2024-01-15T10:17:17Z,51.5102833,-0.1288,49.66,4.79,0.094,130,99.6,39.5,AutoFlight
1038,2024-01-15T10:17:18Z,51.5103,-0.1287998,51.61,4.97,0.09,130,99.6,40.0,AutoFlight
1039,2024-01-15T10:17:19Z,51.5103167,-0.1287993,48.85,4.68,0.027,130,99.6,38.9,AutoFlight
1040,2024-01-15T10:17:20Z,51.5103333,-0.1287985,49.66,4.8,-0.015,130,99.6,38.8,AutoFlight
1041,2024-01-15T10:17:21Z,51.51035,-0.1287975,48.98,5.12,0.012,130,99.6,39.7,AutoFlight
1042,2024-01-15T10:17:22Z,51.5103667,-0.1287961,50.42,5.13,0.075,130,99.6,38.8,AutoFlight
1043,2024-01-15T10:17:23Z,51.5103833,-0.1287945,49.6,5.08,0.093,130,99.6,39.6,AutoFlight
1044,2024-01-15T10:17:24Z,51.5104,-0.1287927,49.83,4.94,0.025,130,99.6,38.7,AutoFlight
1045,2024-01-15T10:17:25Z,51.5104167,-0.1287905,50.68,5.23,0.093,130,99.6,39.7,AutoFlight
1046,2024-01-15T10:17:26Z,51.5104333,-0.1287881,50.8,4.43,0.023,130,99.6,38.5,AutoFlight
1047,2024-01-15T10:17:27Z,51.51045,-0.1287854,49.24,4.96,0.118,130,99.6,39.4,AutoFlight
1048,2024-01-15T10:17:28Z,51.5104667,-0.1287824,50.19,5.54,0.024,130,99.6,38.8,AutoFlight
1049,2024-01-15T10:17:29Z,51.5104833,-0.1287791,48.88,4.74,0.011,130,99.6,38.5,AutoFlight
1050,2024-01-15T10:17:30Z,51.5105,-0.1287756,50.35,5.09,-0.072,130,99.6,39.3,AutoFlight
1051,2024-01-15T10:17:31Z,51.5105167,-0.1287718,50.41,4.81,0.073,130,99.6,38.9,AutoFlight
1052,2024-01-15T10:17:32Z,51.5105333,-0.1287678,50.47,5.44,0.032,130,99.6,38.6,AutoFlight
1053,2024-01-15T10:17:33Z,51.51055,-0.1287634,50.07,5.02,-0.086,130,99.6,38.7,AutoFlight
1054,2024-01-15T10:17:34Z,51.5105667,-0.1287588,49.69,5.26,0.082,130,99.6,39.9,AutoFlight
1055,2024-01-15T10:17:35Z,51.5105833,-0.128754,49.96,5.59,-0.085,130,99.6,39.5,AutoFlight
1056,2024-01-15T10:17:36Z,51.5106,-0.1287488,49.81,5.45,0.003,130,99.6,38.8,AutoFlight
1057,2024-01-15T10:17:37Z,51.5106167,-0.1287435,50.19,4.66,-0.087,130,99.6,39.8,AutoFlight
1058,2024-01-15T10:17:38Z,51.5106333,-0.1287378,49.98,5.26,-0.087,130,99.6,40.0,AutoFlight
1059,2024-01-15T10:17:39Z,51.51065,-0.1287319,49.86,4.41,-0.09,130,99.6,38.6,AutoFlight
1060,2024-01-15T10:17:40Z,51.5106667,-0.1287257,48.83,5.15,0.037,130,99.6,39.6,AutoFlight
1061,2024-01-15T10:17:41Z,51.5106833,-0.1287193,49.41,5.16,-0.147,130,99.6,39.1,AutoFlight
1062,2024-01-15T10:17:42Z,51.5107,-0.1287126,49.87,4.83,0.01,130,99.6,39.3,AutoFlight
1063,2024-01-15T10:17:43Z,51.5107167,-0.1287056,50.38,5.09,0.096,130,99.6,39.1,AutoFlight
1064,2024-01-15T10:17:44Z,51.5107333,-0.1286984,50.52,5.08,0.024,130,99.6,39.4,AutoFlight
1065,2024-01-15T10:17:45Z,51.51075,-0.128691,48.27,5.58,-0.092,130,99.6,38.9,AutoFlight
1066,2024-01-15T10:17:46Z,51.5107667,-0.1286833,49.74,4.61,0.175,130,99.6,39.0,AutoFlight
1067,2024-01-15T10:17:47Z,51.5107833,-0.1286754,49.45,4.75,0.044,130,99.6,40.1,AutoFlight
1068,2024-01-15T10:17:48Z,51.5108,-0.1286672,50.22,4.77,0.132,130,99.6,39.5,AutoFlight
1069,2024-01-15T10:17:49Z,51.5108167,-0.1286588,49.42,4.98,0.013,130,99.6,39.5,AutoFlight
1070,2024-01-15T10:17:50Z,51.5108333,-0.1286501,50.0,5.01,0.186,130,99.6,40.8,AutoFlight
1071,2024-01-15T10:17:51Z,51.51085,-0.1286412,50.14,4.72,-0.105,130,99.6,39.8,AutoFlight
1072,2024-01-15T10:17:52Z,51.5108667,-0.1286321,48.7,4.95,0.039,130,99.6,39.5,AutoFlight
1073,2024-01-15T10:17:53Z,51.5108833,-0.1286227,49.68,5.55,0.08,130,99.6,39.1,AutoFlight
1074,2024-01-15T10:17:54Z,51.5109,-0.1286132,50.63,4.94,-0.052,130,99.6,39.2,AutoFlight
1075,2024-01-15T10:17:55Z,51.5109167,-0.1286033,50.95,4.83,-0.007,130,99.6,39.9,AutoFlight
1076,2024-01-15T10:17:56Z,51.5109333,-0.1285933,50.24,5.07,-0.067,130,99.6,40.6,AutoFlight
1077,2024-01-15T10:17:57Z,51.51095,-0.1285831,50.65,4.29,0.13,130,99.6,38.8,AutoFlight
1078,2024-01-15T10:17:58Z,51.5109667,-0.1285726,48.9,4.79,0.126,130,99.6,39.3,AutoFlight
1079,2024-01-15T10:17:59Z,51.5109833,-0.1285619,50.17,4.5,0.108,130,99.6,39.3,AutoFlight
1080,2024-01-15T10:18:00Z,51.5112,-0.128551,48.97,5.1,0.049,135,99.6,39.5,AutoFlight
1081,2024-01-15T10:18:01Z,51.5111833,-0.1285399,51.03,5.18,0.15,135,99.6,39.4,AutoFlight
1082,2024-01-15T10:18:02Z,51.5111667,-0.1285286,50.09,5.26,0.116,135,99.6,39.3,AutoFlight
1083,2024-01-15T10:18:03Z,51.51115,-0.128517,51.51,5.03,0.0,135,99.6,39.6,AutoFlight
1084,2024-01-15T10:18:04Z,51.5111333,-0.1285053,49.32,4.51,0.206,135,99.6,40.0,AutoFlight
1085,2024-01-15T10:18:05Z,51.5111167,-0.1284934,49.26,5.04,0.062,135,99.6,39.2,AutoFlight
1086,2024-01-15T10:18:06Z,51.5111,-0.1284813,51.15,4.85,0.099,135,99.6,39.1,AutoFlight
1087,2024-01-15T10:18:07Z,51.5110833,-0.128469,50.41,5.46,0.047,135,99.6,39.2,AutoFlight
1088,2024-01-15T10:18:08Z,51.5110667,-0.1284565,50.18,5.22,-0.043,135,99.6,39.2,AutoFlight
1089,2024-01-15T10:18:09Z,51.51105,-0.1284439,51.41,5.42,-0.066,135,99.6,38.8,AutoFlight
1090,2024-01-15T10:18:10Z,51.5110333,-0.128431,48.97,4.67,-0.028,135,99.6,39.4,AutoFlight
1091,2024-01-15T10:18:11Z,51.5110167,-0.128418,48.89,5.05,-0.29,135,99.6,39.5,AutoFlight
1092,2024-01-15T10:18:12Z,51.511,-0.1284048,51.29,4.64,-0.288,135,99.6,39.5,AutoFlight
1093,2024-01-15T10:18:13Z,51.5109833,-0.1283915,50.56,4.88,0.023,135,99.6,40.1,AutoFlight
1094,2024-01-15T10:18:14Z,51.5109667,-0.128378,51.35,5.18,-0.124,135,99.6,39.6,AutoFlight
1095,2024-01-15T10:18:15Z,51.51095,-0.1283643,49.2,5.0,-0.024,135,99.6,39.2,AutoFlight
1096,2024-01-15T10:18:16Z,51.5109333,-0.1283504,51.22,4.93,-0.148,135,99.6,39.7,AutoFlight
